ID	ID_Consutoriamigo	APERTURA_DT	EDAD	GENERO	ESTRATO	ACTIVIDAD_ECONOMICA	ESTADO_CIVIL	RANGO EDAD	BASE	FECHA_ENCUESTA	Probabilidad_Recomendacion	Productos_Tibamoa	Frecuencia_uso_CA	Uso_ppal_CA	Principal_uso_Cred Consum	Principal_uso_TC_Tibapuntos	Identificacion_afirm_comunicacion	Identificacion_afirm_conocimiento	Identificacion_afirm_disp_compra	2_aspectos_mas_importantes_escoger_ entidad_financiera	Que_impotante_Satisfaccion_EF	Busqueda_info_producto	Solicitud_productos	Consulta_info_y_caracteristicas_prod	Transacciones (compras, pagos, abonos, etc.)	modo_Realizar_consulta_o_requerimiento	Radicar_queja_reclamo	Primer_canal_alternativo	Web B Tibamoa	App B Tibamoa	Banca en linea B Tibamoa	Chat WhatsApp B Tibamoa	Telefono B Tibamoa	Cajeros electronicos	Oficinas B Tibamoa	Correo electronico B Tibamoa	Disposicion_recibir_comunic_Tibamoa	Informacion de beneficios	Informacion de ofertas comerciales	Notificaciones de estados de tramites	Si Tibamoa excelente, estaria dispuesto a:	Si igual tiempo seguiria cliente	Otras entidades que lo atienden	Banco Principal	Billetera digital preferida	Que_valora de bco ppal	dummie prod Cuenta de Ahorros/MCAmiga 	dummie prd Credito de consumo 	dummie prod Tarjeta de credito Tibapuntos 	dummie prod CDT	dummie prod Otro	dummie 2 asp Que sea rapida en la atencion y en los tramites	dummie 2 asp Que tenga una amplia red de agencias, agentes y cajeros.	dummie 2 Otro	dummie 2 asp Que ofrezca productos adaptados a sus necesidades	dummie 2 asp Que ofrezca tasas y comisiones competitivas.	dummie 2 asp Que tenga buena reputacion en el mercado.	dummie 2 asp Que cuente con programas de puntos y beneficios.	dummie 2 asp Que brinde informacion amigable.	dummie_otras_entidades_atienden_Bancolombia	dummie_otras_entidades_atienden_Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	dummie_otras_entidades_atienden_Otro	dummie_otras_entidades_atienden_Davivienda	dummie_otras_entidades_atienden_Banco Caja Social	dummie_otras_entidades_atienden_Banco Popular	dummie_otras_entidades_atienden_Banco de Bogota	dummie_otras_entidades_atienden_Banco de Occidente	dummie_otras_entidades_atienden_Scotiabank Colpatria	dummie_otras_entidades_atienden_Banco Agrario de Colombia
22782	base_Tibamoa_42482022081213_22_41_9206	40886	44	FEMENINO	3	EMPLEADO_PUBLICO	SOLTERO/A	41 - 50	Arquetipos	44786,31226	0	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Diario	Recibir la nomina	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca productos adaptados a sus necesidades|	Resolucion adecuada en los canales de atencion (Resolutividad)	App	Telefono	Telefono	App	Telefono	Telefono	Telefono (Call Center)	1	3	2	1	1	5	6	1	1 comunicado al mes	Chat Whatsapp	Correo electronico	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	Menos de 1 anno	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Programa de puntos y alianzas	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22807	base_Tibamoa_42482022081213_22_41_9231	41603	41	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	41 - 50	Arquetipos	44785,72036	5	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca tasas y comisiones competitivas.|Que tenga buena reputacion en el mercado.|	Estabilidad en las plataformas digitales (Estabilidad)	App	App	App	App	Telefono	Telefono	Telefono (Call Center)	No uso este canal	5	10	No uso este canal	10	10	10	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 1 a 2 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Los canales digitales	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
22978	base_Tibamoa_42482022081213_22_41_9402	43621	55	FEMENINO	3	INDEPENDIENTE	DIVORCIADO/SEPARADO	51 - 60	Arquetipos	44786,23839	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Ahorrar con una meta especifica	Realizar una compra puntual	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Estabilidad en las plataformas digitales (Estabilidad)	App	App	App	App	App	App	Chat Whatsapp	No uso este canal	10	No uso este canal	8	No uso este canal	10	No uso este canal	No uso este canal	No deseo recibir ningun tipo de comunicacion				No hacer nada al respecto	Mas de 7 annos	Otro	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	Daviplata	Facilidad para interactuar con los canales de atencion	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
23047	base_Tibamoa_42482022081213_22_41_9471	44057	52	MASCULINO	3	EMPLEADO_PRIVADO	DIVORCIADO/SEPARADO	51 - 60	Arquetipos	44785,78713	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |	Nunca	Otro	Otro	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	Otro	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Oficinas	No he vivido este momento	Oficinas	10	No uso este canal	10	No uso este canal	No uso este canal	No uso este canal	10	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	No hacer nada al respecto	Mas de 7 annos	Scotiabank Colpatria|Otro	Otro		Otro	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
23405	base_Tibamoa_42482022081213_22_41_9829	42485	52	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44786,00035	9	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Realizar una compra puntual	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca productos adaptados a sus necesidades|Que cuente con programas de puntos y beneficios.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Banca en linea	Banca en linea	Banca en linea	App	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	No uso este canal	9	9	7	10	10	9	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Las tasas y comisiones de los productos	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
23685	base_Tibamoa_42482022081213_22_41_10109	44343	57	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44785,83073	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	La agilidad en tramites y atencion (Agilidad)	App	App	App	App	App	App	Chat Whatsapp	No uso este canal	10	10	No uso este canal	No uso este canal	No uso este canal	8	No uso este canal	1 comunicado al mes	App	App	App	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Bancolombia|Davivienda|	Bancolombia		Respuesta oportuna ante requerimientos	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
24452	base_Tibamoa_42482022081213_22_41_10876	44091	51	FEMENINO	3	PRESTADOR_DE_SERVICIOS	SOLTERO/A	51 - 60	Arquetipos	44785,69594	10	Cuenta de Ahorros/MCAmiga |	Diario	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que cuente con programas de puntos y beneficios.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Web	Web	Web	App	Banca en linea	Banca en linea	App	10	10	10	10	3	10	10	10	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 5 a 6 annos	Davivienda|	Banco Tibamoa		Programa de puntos y alianzas	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
24589	base_Tibamoa_42482022081213_22_41_11013	41613	55	MASCULINO	2	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44785,81262	4	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Proyecto inmobiliario	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca tasas y comisiones competitivas.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	App	App	App	App	Telefono	Web	Telefono (Call Center)	6	7	9	1	10	No uso este canal	9	No uso este canal	1 comunicado al mes	App	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Otro	Otro		Facilidad para interactuar con los canales de atencion	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
24694	base_Tibamoa_42482022081213_22_41_11118	44120	57	MASCULINO	3	PENSIONADO	SOLTERO/A	51 - 60	Arquetipos	44786,30552	4	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Otro	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que brinde informacion amigable.|	La agilidad en tramites y atencion (Agilidad)	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Correo electronico	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	No uso este canal	No uso este canal	No uso este canal	3	No uso este canal	No uso este canal	No uso este canal	No uso este canal	Entre 2 y 4 comunicados al mes	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	No hacer nada al respecto	Menos de 1 anno	Bancolombia|	Bancolombia		Los canales digitales	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
24928	base_Tibamoa_42482022081213_22_41_11352	44402	53	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44786,02736	8	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Diario	Ahorrar con una meta especifica	Proyecto inmobiliario	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca productos adaptados a sus necesidades|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Web	Oficinas	Oficinas	App	App	No he vivido este momento	Chat Whatsapp	8	9	No conozco este canal	7	No conozco este canal	9	8	No conozco este canal	Entre 2 y 4 comunicados al mes	App	App	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 1 a 2 annos	Banco de Bogota|Davivienda|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0
24951	base_Tibamoa_42482022081213_22_41_11375	43797	52	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44785,73115	8	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Dos veces por semana	Ahorrar con una meta especifica	No tengo creditos de consumo	Realizar avances	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	La agilidad en tramites y atencion (Agilidad)	App	Chat Whatsapp	Banca en linea	App	Banca en linea	Chat Whatsapp	Oficinas	10	10	10	10	10	10	8	10	Entre 2 y 4 comunicados al mes	Chat Whatsapp	Correo electronico	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	Menos de 1 anno	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Los canales digitales	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
25103	base_Tibamoa_42482022081213_22_41_11527	43709	55	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44785,90946	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Ahorrar con una meta especifica	Realizar un emprendimiento	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Ofrecimiento personalizado de productos (Personalizacion)	App	App	App	App	App	Oficinas	Chat Whatsapp	10	10	No uso este canal	8	No uso este canal	10	9	6	Entre 2 y 4 comunicados al mes	Correo electronico	App	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Bancolombia|	Banco Tibamoa		Variedad de productos financieros	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
25198	base_Tibamoa_42482022081213_22_41_11622	44679	59	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44785,71352	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Diario	Recibir la nomina	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|	Que le brinden orientacion y asesoramiento (Acompannamiento)	Web	Web	Web	Web	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	9	10	No uso este canal	9	No conozco este canal	10	10	No uso este canal	1 comunicado al mes	Correo electronico	Web	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Bancolombia|	Banco Tibamoa		Variedad de productos financieros	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
25283	base_Tibamoa_42482022081213_22_41_11707	44454	57	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44785,76053	7	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Realizar una compra puntual	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	Otro	Web	Telefono	Banca en linea	Banca en linea	Banca en linea	No he vivido este momento	Telefono (Call Center)	10	10	10	10	10	No uso este canal	5	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 1 a 2 annos	Banco de Bogota|Davivienda|Banco de Occidente|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco de Bogota		Las tasas y comisiones de los productos	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0
25292	base_Tibamoa_42482022081213_22_41_11716	44474	51	MASCULINO	3	EMPLEADO_PUBLICO	SOLTERO/A	51 - 60	Arquetipos	44785,81487	10	Cuenta de Ahorros/MCAmiga |	1 vez al mes	Ahorrar con una meta especifica	Realizar una compra puntual	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Web	Web	Web	Web	Web	Web	Telefono (Call Center)	10	10	10	10	10	No uso este canal	10	10	1 comunicado al mes	Web	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Banco de Bogota|	Banco de Bogota		Programa de puntos y alianzas	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
25426	base_Tibamoa_42482022081213_22_41_11850	42838	57	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44785,69194	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Fortalecer mi negocio	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca tasas y comisiones competitivas.|Que tenga buena reputacion en el mercado.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	Oficinas	Oficinas	Oficinas	Oficinas	App	Oficinas	Oficinas	No uso este canal	10	No uso este canal	No uso este canal	No uso este canal	10	10	10	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Bancolombia|	Banco Tibamoa		Las tasas y comisiones de los productos	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
25482	base_Tibamoa_42482022081213_22_41_11906	44481	56	MASCULINO	3	PRESTADOR_DE_SERVICIOS	SOLTERO/A	51 - 60	Arquetipos	44785,69378	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Fortalecer mi negocio	Compras online	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|	La agilidad en tramites y atencion (Agilidad)	App	App	App	Oficinas	App	Banca en linea	App	No uso este canal	10	10	10	10	10	10	No uso este canal	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco de Bogota|Banco Caja Social|	Banco Tibamoa		Las tasas y comisiones de los productos	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0
25545	base_Tibamoa_42482022081213_22_41_11969	44511	63	FEMENINO	3	PENSIONADO	CASADO/A	MAYOR 60	Arquetipos	44785,72642	4	Tarjeta de credito Tibapuntos |	1 vez al mes	Otro	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que brinde informacion amigable.|Que tenga buena reputacion en el mercado.|	Que le brinden orientacion y asesoramiento (Acompannamiento)	Oficinas	Oficinas	Oficinas	Cajeros electronicos	Oficinas	Oficinas	Oficinas	No uso este canal	No uso este canal	No uso este canal	No uso este canal	No uso este canal	No uso este canal	5	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	No hacer nada al respecto	Menos de 1 anno	Bancolombia|	Bancolombia		Otro	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
25685	base_Tibamoa_42482022081213_22_41_12109	42775	74	FEMENINO	3	PRESTADOR_DE_SERVICIOS	CASADO/A	MAYOR 60	Arquetipos	44785,86925	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	La agilidad en tramites y atencion (Agilidad)	Banca en linea	Chat Whatsapp	Oficinas	Banca en linea	Oficinas	Oficinas	Telefono (Call Center)	10	10	No uso este canal	No uso este canal	7	No uso este canal	8	No uso este canal	Entre 2 y 4 comunicados al mes	App	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Davivienda|Scotiabank Colpatria|	Scotiabank Colpatria		Respuesta oportuna ante requerimientos	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
